Fuel Type Code,Station Name,Street Address,City,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code,State
ELEC,Washington Lee Apts,12202 2nd Street North,Arlington,22201,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",38.876188,-77.0922779,public,VA
ELEC,City Center Fountain Way Garage,11805 Fountain Way,Newport News,23606,J1772,FREE,37.0853249,-76.4729336,public,VA
ELEC,Riverfront Plaza,901 East Byrd Street,Richmond,23219,J1772,FREE,37.5353599,-77.4387881,public,VA
ELEC,Reston Town Center - Green Garage,11922 Freedom Drive,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9599591,-77.3576877,public,VA
ELEC,"R.E. Lee Properties, LLC",30 South Main Street,Lexington,24450,J1772,$3.00-$10.00/Hr Variable Parking Fee,37.784295,-79.442237,public,VA
ELEC,Premier Tech Center,2810 North Parham Road,Richmond,23294,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.10-$0.12/kWh Variable Energy Fee",37.6276096,-77.5499941,public,VA
ELEC,Arboretum III,"300 Arboretum Place, Suite 330",Richmond,23236,J1772,$0.00-$3.00/Hr Variable Parking Fee,37.4934172,-77.5657692,public,VA
ELEC,Nouvelle,7911 Westpark DR,McLean,22102,J1772,FREE,38.9244763,-77.2189972,public,VA
ELEC,The Concord,2600 Crystal Drive,Arlington,22202,J1772,$0.00-$0.50/Hr Variable Parking Fee,38.8493185,-77.0509999,public,VA
ELEC,Ferguson Center Parking Deck,1 Avenue of the Arts,Newport News,23606,J1772,FREE,37.0642505,-76.4936074,public,VA
ELEC,Merck & Co Inc,2778 S E Side Hwy,Elkton,22827,J1772,FREE,38.38361005,-78.65605383,private,VA
ELEC,2300 Wilson Blvd - 93613,2300 Wilson Boulevard,Arlington,22201,J1772,FREE,38.8904702,-77.0872272,public,VA
ELEC,The Jamestown Apartment Flats,500 W 14th Street,Richmond,23224,J1772,Free,37.52423677,-77.4499194,public,VA
ELEC,Parking Level One,1011 Sunsethills Road,Reston,20190,J1772,FREE,38.9518328,-77.3423065,public,VA
ELEC,Arlington Mill,909 South Dinwiddie Street,Arlington,22204,J1772,FREE,38.856241,-77.1121554,public,VA
ELEC,Hampton Inn,40 Payne Ln,Staunton,22902,J1772,Free,38.123999,-79.066945,public,VA
ELEC,Tru by Hilton,6524 Dominion Raceway Ave,Woodford,22580,J1772,Free,38.1364453,-77.5076236,public,VA
ELEC,New Warren Memorial,351 Valley Health Way,Front Royal,22630,J1772,Free,38.9190842,-78.15435,public,VA
ELEC,Creekside Commons Pocket Park,1 S Broad St,Luray,22835,J1772,Free,38.665525,-78.459898,public,VA
ELEC,Terry Subaru,19134 Forest Rd,Lynchburg,24502,J1772,Free,37.391187,-79.237737,public,VA
ELEC,Best Western,599 N Main St,Kilmarnock,22482,J1772 NEMA1450,Free,37.726251,-76.389633,public,VA
ELEC,Bay Diesel & Generator Chesapeake,3736 Cook Blvd,Chesapeake,23323,J1772,Free,36.784827,-76.369096,public,VA
ELEC,Delta Hotels by Marriott,2800 Shore Dr,Virginia Beach,23451,J1772,Free,36.91287,-76.068129,public,VA
ELEC,Anthem - North Garage,1511 USAA Dr,Norfolk,23502,J1772,Free,36.874828,-76.208022,private,VA
ELEC,Avid Hotels Staunton,42 Sangers Ln,Staunton,24401,J1772,Free,38.127481,-79.031861,public,VA
ELEC,Acclaim at Belmont Bay,13875 Clear Lake Cir,Woodbridge,22191,J1772,Free,38.652064,-77.237398,public,VA
ELEC,General RV Center,12500 Harley Club Dr,Ashland,23005,J1772,FREE,37.730137,-77.453043,public,VA
ELEC,The Westin Alexandria Old Town,400 Courthouse Sq,Alexandria,22314,TESLA,Free,38.803059,-77.065217,public,VA
ELEC,Quantico MCB Commissary East,3400 Russell Rd,Quantico,22134,J1772,FREE,38.517452,-77.33851,private,VA
ELEC,The Farmhouse at Veritas,72 Saddleback Farm,Afton,22920,NEMA1450,FREE,38.014996,-78.840875,public,VA
ELEC,Deltek Inc,2291 Wood Oak Dr,Herndon,20171,J1772,$0.50/hour,38.952116,-77.399267,private,VA
ELEC,Camden Potomac Yard Parking,3535 S Ball St,Arlington,22202,J1772,Free,38.843534,-77.050772,public,VA
ELEC,Enterprise Court,15100 Enterprise Ct,Chantilly,20151,J1772 TESLA,Free,38.907017,-77.468696,public,VA
ELEC,455 AT TINNER HILL - RESIDENTIAL GARAGE LEVEL,455 S. MAPLE AVENUE,FALLS CHURCH,22046,J1772,FREE,38.8805911,-77.1765308,public,VA
ELEC,P4 (to right of elevator entrance),1001 19th Street North,Arlington,22209,J1772,$0.00-$10.00/Hr Variable Parking Fee,38.8972908,-77.0692631,public,VA
ELEC,Hampton Inn - Danville,1098 Riverside Drive,Danville,24540,J1772,Free,36.597403,-79.403276,public,VA
ELEC,1310 N. Courthouse,1310 North Courthouse Road,Arlington,22201,J1772,FREE,38.8886807,-77.0837947,public,VA
ELEC,Premier Corporate Center,3701 Pender Drive,Fairfax,22030,J1772,"$1.50/Hr Parking Fee , $1.50/kWh Energy Fee",38.8621752,-77.3310515,public,VA
ELEC,Courthouse Tower,1515 North Courthouse Road,Arlington,22201,J1772,FREE,38.8912482,-77.0831477,public,VA
ELEC,Shirlington Tower Garage,2901 South Randolph Street,Arlington,22206,J1772,FREE,38.8400326,-77.0882832,public,VA
ELEC,Reston Station,1900 Reston Station Boulevard,Reston,20190,J1772,FREE,38.9484462,-77.337535,public,VA
ELEC,Hampton Inn & Suites,1150 Motel Drive,Woodstock,22664,J1772,Free,38.868347,-78.52863,public,VA
ELEC,Founders Row Parking Garage,110 Founders Ave,Falls Church,22046,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.25-$2.00/kWh Variable Energy Fee",38.8861125,-77.1772737,public,VA
ELEC,JBG - 800 Glebe,800 N. Glebe Rd,Arlington,22203,J1772,Free,38.880241,-77.114669,public,VA
ELEC,Westminster Canterbury,3100 Shore Drive,Virginia Beach,23451,J1772,"$1.00/Hr Parking Fee , $0.07/kWh Energy Fee",36.9109468,-76.0799365,public,VA
ELEC,Residence Inn Arlington - Ballston,650 N Quincy Street,Arlington,22203,J1772,$1.00/Hr Parking Fee,38.8793867,-77.1075819,public,VA
ELEC,Super 8 Christiansburg,55 Laurel St NE,Christiansburg,24073,J1772,Free,37.162246,-80.422517,public,VA
ELEC,New Town Commercial Association,4935 Courthouse St,Williamsburg,23188,J1772,Free,37.279645,-76.740153,public,VA
ELEC,Leeward Ventures,2330 Bowdens Ferry Rd,Norfolk,23508,J1772,Free,36.876028,-76.304565,public,VA
ELEC,NVCC Annandale Campus Parking Garage,8440 Center Drive,Annandale,22003,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.83323201,-77.2381193,public,VA
ELEC,"Virginia Hospital Center, Purple Garage",5110 19th Street North,Arlington,22207,J1772,FREE,38.892103,-77.1280218,public,VA
ELEC,Prosperity Ave,2677 Prosperity Avenue,Fairfax,22031,J1772,FREE,38.8806769,-77.2332406,public,VA
ELEC,Marina Bay Hotel & Suites,3801 Main Street,Chincoteague,23336,J1772,Free,37.930555,-75.382965,public,VA
ELEC,Super 8,1007 Millwood Pike,Winchester,22602,J1772,Free,39.159957,-78.151635,public,VA
ELEC,The Ritz Carlton Garage,1750 Tysons Boulevard,Tysons,22102,J1772,Free,38.924175,-77.222436,public,VA
ELEC,Reston Corner 2,12005 Sunrise Valley Drive,Reston,20191,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$0.15/kWh Variable Energy Fee",38.9462306,-77.3617829,public,VA
ELEC,29 Central at Stonefield,2150 Bond Street Ste 90,Charlottesville,22901,J1772,FREE,38.0664666,-78.4942131,public,VA
ELEC,Berglund Ford Buick GMC,1415 Boxwood Terrace,Bedford,24523,J1772,Free,37.325438,-79.500595,public,VA
ELEC,Backside of West Wing of the Building,150 Kings Manor Drive,Williamsburg,23185,J1772,"$5.00/Hr Parking Fee , $0.20/kWh Energy Fee",37.2868967,-76.7262669,public,VA
ELEC,High Street View - Phase II,150 Kings Manor Dr,Williamsburg,23185,J1772,"$5.00/Hr Parking Fee , $0.20/kWh Energy Fee",37.2868967,-76.7262669,public,VA
ELEC,Dairy Market,946 Grady Ave,Charlottesville,22903,NEMA515,$1.80/hr,38.038041,-78.491176,public,VA
ELEC,Microtel Inn & Suites,85 Pleasant Valley Rd,Harrisonburg,22801,J1772,Free,38.4053949,-78.90639,public,VA
ELEC,Sleep Inn Chesapeake,3280 Western Branch Blvd,Chesapeake,23321,J1772,Free,36.86618327,-76.41113913,public,VA
ELEC,The Clifton Hotel,1296 Clifton Inn Dr,Charlottesville,22911,J1772,Free,38.00709715,-78.39714307,public,VA
ELEC,Reston Town Center - Underground Garage,1818 Library Street,Reston,20190,J1772,FREE,38.9585299,-77.3601232,public,VA
ELEC,Reston Town Center - Red Garage,12025 Town Square Street,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9575693,-77.3612446,public,VA
ELEC,Monument III,12930 Worldgate Drive,Herndon,20170,J1772,FREE,38.9563917,-77.397156,public,VA
ELEC,American Center,8300 Boone Boulevard,Vienna,22182,J1772,$0.07/kWh Energy Fee,38.9171387,-77.2318533,public,VA
ELEC,Potomac Overlook Regional Park,2845 Marcey Rd,Arlington,22207,J1772,FREE,38.913048,-77.1078129,public,VA
ELEC,"The Motley Fool, 2000 Duke Street",2000 Duke Street,Alexandria,22314,J1772,FREE,38.804281,-77.0641827,public,VA
ELEC,1940 Duke Street PH,1940 Duke Street - PH,Alexandria,22314,J1772,FREE,38.8041324,-77.0630253,public,VA
ELEC,"USGBF TSA, LLC.",6595 Springfield Center Drive,Springfield,22150,J1772,FREE,38.7662151,-77.1730536,public,VA
ELEC,58502,7770 Backlick Road,Springfield,22150,J1772,FREE,38.747266,-77.1876418,public,VA
ELEC,Liberty University (Hancock Welcome Center),Carter Glass Drive,Lynchburg,24502,J1772,FREE,37.35336186,-79.17729488,public,VA
ELEC,Upper Lofts,10 South 20th Street,Richmond,23223,J1772,FREE,37.5312943,-77.4266928,public,VA
ELEC,Blacksburg Town Hall,300 S Main St,Blacksburg,24060,J1772,Free,37.227325,-80.412419,public,VA
ELEC,531712  City of Falls Church Community Center,223 Little Falls Street,Falls Church,22046,J1772,FREE,38.8862255,-77.1717924,public,VA
ELEC,McLean Campus 3,7594 Colshire Drive,McLean,22102,J1772,"$0.00-$8.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",38.9234627,-77.2061718,public,VA
ELEC,McLean Campus 4,7596 Colshire Drive,McLean,22102,J1772,"$0.00-$8.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",38.9231798,-77.2052155,public,VA
ELEC,McLean Campus 2,7515 Colshire Drive,McLean,22102,J1772,"$0.00-$8.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",38.9221966,-77.2050359,public,VA
ELEC,Tysons Commerce Center,8219 Leesburg Pike,Vienna,22182,J1772,FREE,38.9267426,-77.2442422,public,VA
ELEC,Canal Center Plaza,11 Canal Center Plaza,Alexandria,22314,J1772,FREE,38.8148442,-77.037826,public,VA
ELEC,Reagan National Airport - B/C Terminal Parking,2400 Ronald Reagan Washington National Airport Access Rd,Arlington,22202,J1772,Free,38.85235,-77.04417,public,VA
ELEC,Tellus Apartments,2009 14th Street N,Arlington,22201,J1772,FREE,38.8899206,-77.0824158,public,VA
ELEC,2000 Duke LLC,2000 Duke Street,Alexandria,22314,J1772,FREE,38.8042448,-77.0640466,public,VA
ELEC,The Maxwell,4200 North Carlin Springs Road,Arlington,22203,J1772,FREE,38.8774643,-77.1118524,public,VA
ELEC,Reston Town Center - Silver Garage P2,11850 Freedom Drive,Reston,20190,J1772,"$0.00-$95.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9597425,-77.3556184,public,VA
ELEC,Reston Summit II,2002 Edmund Halley Drive,Reston,20191,J1772,$0.00-$10.00/Hr Variable Parking Fee,38.951368,-77.363094,public,VA
ELEC,Riverside,5860 Cameron Run Terrace,Alexandria,22303,J1772,$0.20/kWh Energy Fee,38.792205,-77.0627874,public,VA
ELEC,Quality Inn & Suites - Big Stone Gap,4609 Aerial Way,Big Stone Gap,24219,J1772,Free,36.859256,-82.752495,public,VA
ELEC,X Corp Solutions,1010 Corporate Drive #310,Stafford,22554,J1772,Free,38.5150824,-77.374229,public,VA
ELEC,Innovations Hospitality,1884 Evelyn Byrd Ave,Harrisonburg,22802,J1772,Free,38.431761,-78.848973,public,VA
ELEC,Quest Diagnostics - Chantilly,14225 Newbrook Drive,Chantilly,20153,J1772,Free,38.875547,-77.439203,public,VA
ELEC,First and Market Parking - Tesla Destination,104 First St N,Charlottesville,22901,TESLA,Free,38.031111,-78.480905,public,VA
ELEC,iFLY Virginia Beach Indoor Skydiving - Tesla Destination,2412 Pacific Ave,Virginia Beach,23451,TESLA,Free,36.852937,-75.9779682,public,VA
ELEC,Mj's Tavern - Tesla Destination,4019 Granby Street,Norfolk,23504,TESLA,Free,36.8837186,-76.2816422,public,VA
ELEC,Glass Light Hotel Autograph Collection - Tesla Destination,201 Granby St,Norfolk,23510,TESLA,Free,36.84824,-76.29136,public,VA
ELEC,Main St. Parking Lot - Tesla Destination,40 N. Third St,Warrenton,20186,TESLA,Free,38.71409,-77.79304,public,VA
ELEC,Ourisman Chevrolet Buick GMC of Alexandria,1800 Old Richmond Hwy,Alexandria,22303,J1772COMBO,Free,38.79160875,-77.06183262,public,VA
ELEC,"Harry F. Byrd, Sr. Visitor Center",259 Big Meadows Visitor Rd,Madison,22851,J1772,Free,38.53108,-78.43637,public,VA
ELEC,The Building LLC,850 W Market St,Harrisonburg,22802,J1772,$0.10 per kWh,38.45199782,-78.88220675,public,VA
ELEC,Autel - Williamsburg Chrysler Dodge Jeep RAM,3012 Richmond Rd B,Williamsburg,23185,J1772COMBO,$0.40 per kWh,37.30356956,-76.72881498,public,VA
ELEC,The Market at Massanutten Station,1850 Meadow Vista Ln,McGaheysville,22840,J1772,Free,38.40597,-78.71542,public,VA
ELEC,Quality Inn Danville,2130 Riverside Dr,Danville,24540,J1772,$3.50 per hour,36.59604,-79.40562,public,VA
ELEC,Embassy Suites - Tesla Destination,8100 Loisdale Rd,Springfield,22150,J1772 TESLA,Free,38.74014617,-77.18810934,public,VA
ELEC,Residence Inn Tysons - Tesla Destination,8400 Old Courthouse Rd,Vienna,22182,J1772 TESLA,Free,38.91579715,-77.23580291,public,VA
ELEC,Post Office St. Parking Lot,Post Office St,Chincoteague,23336,J1772,$0.45 per kWh + $1.50 per event,37.93373,-75.37558,public,VA
ELEC,Queen St. Parking Lot,Queen St Parking Lot,Onancock,23417,J1772,Free,37.71138,-75.7494,public,VA
ELEC,Cape Charles Visitor Center,21275 Cooperative Way,Tasley,23441,J1772,"$0.55 per kWh, $1.50 per event",37.26697,-76.01728,public,VA
ELEC,Vine Cottage Inn B&B,7402 Sam Snead Hwy,Hot Springs,24445,J1772,Free,37.9941657,-79.8321488,public,VA
ELEC,GridPoint,5305 Valleypark Dr,Roanoke,24019,J1772,$0.45 per kWh,37.3313,-79.99069,public,VA
ELEC,Fairfax County Solid Waste,6910 Allen Park Rd,Alexandria,22315,J1772,$100 per kWh,38.73854,-77.18049,public,VA
ELEC,Kajeet,7901 Jones Branch Dr,McLean,22102,J1772,$0.35 per kWh,38.92636,-77.21936,public,VA
ELEC,The EV Superstore,2300 N Lombardy St,Richmond,23220,J1772,$0.45 per kWh,37.56389008,-77.44778051,public,VA
ELEC,Balfield Marketplace Shopping Center - Tesla Supercharger,216 Market Dr,Emporia,23847,TESLA,$0.35 per kWh,36.70499,-77.542673,public,VA
ELEC,G&C Juice Bar,14008 Willard Rd,Chantilly,20151,J1772,Free,38.88692,-77.4316,public,VA
ELEC,Chik-fil-A - Tesla Supercharger,22 Hotel Dr,Lexington,24450,TESLA,$0.36 per kWh,37.798465,-79.417362,public,VA
ELEC,Royal Farms - Tesla Supercharger,401 Temple Ave,Colonial Heights,23834,TESLA,$0.33 per kWh,37.258588,-77.405757,public,VA
ELEC,Royal Farms - Tesla Supercharger,5350 E Virginia Beach Blvd,Norfolk,23502,TESLA,$0.31 per kWh,36.856517,-76.219525,public,VA
ELEC,Wawa - Tesla Supercharger,7316 Forest Hill Ave,Richmond,23225,TESLA,$0.31 per kWh,37.53734,-77.531678,public,VA
