Fuel Type Code,Station Name,Street Address,Date Last Confirmed,Groups With Access Code,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code,ID
ELEC,"Walgreens - Waldorf, MD #9032",25 High Street,2024-10-08,Public,MD,Waldorf,2011-11-22,20602,J1772,$2.00/Hr Parking Fee,38.602321,-76.904329,public,899
ELEC,Annapolis Corporate-181,181 Harry S Truman Parkway,2024-10-08,Public,MD,Annapolis,2021-09-05,21401,J1772,$0.50-$0.75/Hr Variable Parking Fee,38.97782908,-76.56005884,public,900
ELEC,MOM's Organic Market - Frederick,5273 Buckeystown Pike,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Frederick,2015-01-05,21704,J1772,FREE,39.3759198,-77.412834,public,901
ELEC,SHA - Hartford County,1400 Belcamp Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Belcamp,2011-06-22,21017,J1772,FREE,39.483421,-76.247386,public,902
ELEC,Howard County Government - Dorsey Building,9250 Bendix Rd.,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Columbia,2011-05-05,21045,J1772,FREE,39.236994,-76.827476,public,903
ELEC,Hawthorn Center,6175 Sunny Spring,2024-10-08,Public,MD,Columbia,2019-12-10,21044,J1772,$0.20/kWh Energy Fee,39.2071996,-76.8837771,public,904
ELEC,MOM's Organic Market - Gaithersburg,10 Upper Rock Circle,2024-10-08,Public,MD,Rockville,2017-01-10,20850,J1772,FREE,39.1134145,-77.1845173,public,905
ELEC,Wildwood Medical Center,10401 Old Georgetown Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bethesda,2020-11-27,20814,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",39.0760643,-77.1372362,public,906
ELEC,Knighton Garage,1-A Colonial Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Annapolis,2011-09-28,21401,J1772,FREE,38.976809,-76.4993889,public,907
ELEC,Main SEMA Location,4961 Tesla Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bowie,2011-11-24,20715,J1772,FREE,38.956993,-76.7078005,public,908
ELEC,"Walgreens - Bel Air, MD #12748",1201 East Churchville Rd,2024-10-08,Public,MD,Bel Air,2020-12-08,21014,J1772,$2.00/Hr Parking Fee,39.5416769,-76.3300768,public,909
ELEC,IVT Shops at Town Center Germantown LLC,19718 Germantown Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Germantown,2011-12-30,20874,J1772,FREE,39.1807395,-77.2662729,public,910
ELEC,Middlebrook Square Shopping Ctr,11500 Middlebrook Road,2024-10-08,Public,MD,Germantown,2020-11-27,20876,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",39.1792546,-77.2394376,public,911
ELEC,Union Wharf,915 S. Wolfe Street,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2013-12-27,21231,J1772,FREE,39.28121,-76.588695,public,912
ELEC,Fallsgrove Plaza,14995 Shady Grove Road,2024-10-08,Public,MD,Rockville,2016-10-03,20850,J1772,"$1.00-$3.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",39.1011405,-77.190535,public,913
ELEC,McHenry Row - West Garage,1630 Whetstone Way,2024-10-08,Public,MD,Baltimore,2011-10-03,21230,J1772,$0.10/kWh Energy Fee,39.26927344,-76.60020429,public,914
ELEC,8840 Stanford Blvd,8840 Stanford Boulevard,2024-10-08,Public,MD,Columbia,2019-08-27,21045,J1772,FREE,39.1896044,-76.8151959,public,915
ELEC,2000 Tower Oaks,2000 Tower Oaks Boulevard,2024-10-08,Public,MD,Rockville,2017-08-28,20852,J1772,$0.55-$1.00/Hr Variable Parking Fee,39.066178,-77.153254,public,916
ELEC,Horn Point Marina,105 Eastern Ave,2024-10-08,Public,MD,Annapolis,2021-09-07,21403,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.35/kWh Energy Fee",38.969882,-76.47619,public,917
ELEC,Community Resources,7932 Oppossumtown Pike,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Frederick,2014-09-16,21702,J1772,FREE,38.536855,-76.584724,public,918
ELEC,Dulaney Center Parking Garage,855 Southerly Road,2024-10-08,Public,MD,Towson,2020-08-28,21204,J1772,$0.00-$5.00/Hr Variable Parking Fee,39.406849,-76.599635,public,919
ELEC,"Walgreens - Baltimore, MD #5331",8050 Liberty Rd,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2011-11-23,21244,J1772,$2.00/Hr Parking Fee,39.354115,-76.756714,public,920
ELEC,H.C.L.P. WRP,8900 Greenwood Place,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Savage,2013-09-24,20763,J1772,FREE,39.1255617,-76.8126149,public,921
ELEC,Cromwell Center,810 Gleneagles Court,2024-10-08,Public,MD,Towson,2021-09-08,21286,J1772,$0.50-$0.95/Hr Variable Parking Fee,39.4028716,-76.5738872,public,922
ELEC,Ashland Garage Level 6,900 North Washington Street,2024-10-08,Public,MD,Baltimore,2018-04-16,21205,J1772,FREE,39.301179,-76.5901802,public,923
ELEC,Ashland Garage,900 N Washington St,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2011-11-28,21213,J1772,FREE,39.3003743,-76.5897116,public,924
ELEC,Washington Blvd,9711 Washingtonian Boulevard,2024-10-08,Public,MD,Gaithersburg,2021-09-08,20878,J1772,$1.00-$10.00/Hr Variable Parking Fee,39.111969,-77.191232,public,925
ELEC,Twin Oaks Shopping Center,711 Hungerford Drive,2024-10-08,Public,MD,Rockville,2020-11-27,20850,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",39.0930982,-77.1528855,public,926
ELEC,Maple Lawn 10 - 8110,8110 Maple Lawn Boulevard,2024-10-08,Public,MD,Fulton,2018-01-24,20759,J1772,$0.50-$0.95/Hr Variable Parking Fee,39.1525773,-76.9028133,public,927
ELEC,Maple Lawn,8160 Maple Lawn Blvd,2024-10-08,Public,MD,Fulton,2021-09-08,20759,J1772,$0.50-$0.95/Hr Variable Parking Fee,39.14958699,-76.90562507,public,928
ELEC,HTMI LLC,838 Rockville Pike,2024-10-08,Public,MD,Rockville,2020-11-27,20850,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",39.0760643,-77.1372362,public,929
ELEC,MOM's Organic Market - Jessup,"7351 Assateague Drive
#190",2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Jessup,2018-05-02,20794,J1772,FREE,39.1695929,-76.7859472,public,930
ELEC,Catalent Biologics / Paragon Gene Therapy,7555 Harmans Rd,2024-10-08,Public,MD,Harmans,2019-09-06,21077,J1772,FREE,39.150081,-76.701751,public,931
ELEC,Promenade Towers,5225 Pooks Hill Road,2024-10-08,Public,MD,Bethesda,2016-05-20,20814,J1772,$0.20/kWh Energy Fee,39.0167159,-77.106924,public,932
ELEC,Turner Hall Visitor Center,1201 Turner Hall,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,College Park,2011-09-21,20742,J1772,FREE,38.986111,-76.936775,public,933
ELEC,Patapsco Building,5201 Paint Branch Parkway,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,College Park,2011-09-21,20740,J1772,FREE,38.9770725,-76.9246519,public,934
ELEC,Courtyard by Marriott Bowie,16800 Science DR,2024-10-08,Public,MD,Bowie,2021-09-08,20715,J1772,$1.00-$2.00/Hr Variable Parking Fee,38.962643,-76.712979,public,935
ELEC,Horn Point Lab,2020 Horns Point Rd,2024-10-08,Public,MD,Cambridge,2016-04-01,21613,J1772,FREE,38.5849647,-76.1378611,public,936
ELEC,26060,540 National Business Parkway,2024-10-08,Public,MD,Annapolis Junction,2021-07-23,20701,J1772,$0.20/kWh Energy Fee,39.1376525,-76.7697546,public,939
ELEC,Country Inn & Suites by Radisson - Baltimore North,8825 Yellow Brick Road,2024-10-08,Public,MD,Rosedale,2021-09-14,21237,J1772,Free,39.3397257,-76.4812653,public,941
ELEC,The Met,10500 Grand Central Avenue,2024-10-08,Public,MD,Owings Mills,2020-03-19,21117,J1772,FREE,39.4069961,-76.7819518,public,942
ELEC,Inner Harbor,801 Key Highway,2024-10-08,Public,MD,Baltimore,2021-09-29,21230,J1772,Free,39.280452,-76.605982,public,948
ELEC,Crossroads Professional Building,7676 New Hampshire Ave,2024-10-08,Public,MD,Takoma Park,2021-07-27,20912,J1772,$1.00/Hr Parking Fee,38.9875017,-76.9885435,public,952
ELEC,Fairfield Inn and Suites Hagerstown,89 All Star Court,2024-10-08,Public,MD,Hagertown,2021-08-20,21740,J1772,$0.30/kWh Energy Fee,39.6032127,-77.6884737,public,963
ELEC,"PGC Brandywine, MD",12911 Cherry Tree Crossing Road,2024-10-08,Public,MD,Brandywine,2021-06-25,20613,J1772,$0.00-$1.00/Hr Variable Parking Fee,38.7113768,-76.8394143,public,975
ELEC,College Square Shopping Center,444 WMC Drive,2024-10-08,Public,MD,Westminster,2021-11-11,21158,J1772,FREE,39.5867343,-77.0134136,public,998
ELEC,La Quinta Inn - Waldorf,11770 Business Park Drive,2024-10-08,Public,MD,Waldorf,2022-01-04,20601,J1772,Free,38.63983,-76.89878,public,1002
ELEC,Blue Belly Farms Corp,9201 Longs Mill Rd,2022-02-10,Public,MD,Rocky Ridge,2022-01-11,21778,J1772,$2 per charge. Pay via Venmo: Jidgette-Vernick or Paypal: TeslaSolarRoof,39.584041,-77.344023,public,1005
ELEC,Cambria Hotel - Ocean City,13 St. Louis Ave,2024-10-08,Public,MD,Ocean City,2022-01-25,21842,J1772,Free,38.333153,-75.088885,public,1009
ELEC,Gateway Hotel and Suites,11 N Baltimore Ave,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Ocean City,2022-01-25,21842,J1772,Free,38.332804,-75.086093,public,1010
ELEC,1801 Rockville Pike,1801 Rockville Pike,2024-10-08,Public,MD,Rockville,2014-05-29,20852,J1772,$1.50/Hr Parking Fee,39.05959550000001,-77.12297739999997,public,1020
ELEC,33000,7160 Riverwood Drive,2024-10-08,Public,MD,Columbia,2019-02-01,21046,J1772,$0.20/kWh Energy Fee,39.1751001,-76.876485,public,1021
ELEC,The Vine,10945 Price Manor Way,2024-10-08,Public,MD,Laurel,2022-01-19,20723,J1772,FREE,39.1495173,-76.8988477,public,1042
ELEC,No Contacts Offline,4961 Tesla Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bowie,2015-10-07,20715,J1772,FREE,38.956517,-76.70764,public,1043
ELEC,The Alaire,5750 Fishers Lane,2024-10-08,Public,MD,Rockville,2022-04-01,20852,J1772,Free,39.062886,-77.117535,public,1053
ELEC,Main Location,4961 Tesla Dr Ste A,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bowie,2015-09-08,20715,J1772,FREE,38.956517,-76.70764,public,1054
ELEC,SemaConnect US R&D,4961 Tesla Drive,2024-10-08,Public,MD,Bowie,2014-08-27,20715,J1772 J1772COMBO,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$1.00/kWh Variable Energy Fee",38.9564819,-76.7075866,public,1064
ELEC,Lakeside Retail / Office Center,8865 Stanford Blvd,2024-10-08,Public,MD,Columbia,2020-09-25,21045,J1772,"$1.00-$2.00/Hr Variable Parking Fee, $0.10/kWh Energy Fee",39.1909386,-76.8181249,public,1068
ELEC,UMCES Car Port,2020 Horns Point Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Cambridge,2017-09-07,21613,J1772,FREE,38.5849647,-76.1378611,public,1072
ELEC,Three Irvington Center,800 King Farm Blvd.,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Rockville,2022-04-30,20850,J1772,$1.00-$10.00/Hr Variable Parking Fee,39.1102166,-77.1818813,public,1076
ELEC,EMOB,5901 E. Lombard St,2024-10-08,Public,MD,Baltimore,2019-12-04,21224,J1772,FREE,39.2950263,-76.5478517,public,1078
ELEC,Verde at Greenbelt Station,8010 Greenbelt Station Pkwy,2024-10-08,Public,MD,Greenbelt,2016-04-07,20770,J1772,FREE,39.0003833,-76.9180057,public,1079
ELEC,Symphony Center Garage,1030 Park Avenue,2024-10-08,Public,MD,Baltimore,2022-05-17,21201,J1772,$0.00-$2.00/Hr Variable Parking Fee,39.30313041,-76.6196167,public,1097
ELEC,The Willard,5000 Waverly way,2024-10-08,Public,MD,Owings Mills,2021-10-25,21117,J1772,FREE,39.4078505,-76.784312,public,1100
ELEC,200 Harry S Truman Parkway,"200 Harry S Truman Parkway,",2024-10-08,Public,MD,Annapolis,2022-04-05,21401,J1772,"$2.00/Hr Parking Fee , $0.14/kWh Energy Fee",38.9772453,-76.5554159,public,1119
ELEC,Timbrook Ford - Oakland,12532 Garrett Hwy,2024-10-08,Public,MD,Oakland,2022-06-29,21550,J1772,Free,39.419369297,-79.3993906845,public,1127
ELEC,City Hall,15901 Excalibur Road,2024-10-08,Public,MD,Bowie,2014-10-27,20716,J1772,FREE,38.942721,-76.7300088,public,1129
ELEC,Symbioscience,20425 Seneca Meadows Parkway,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Germantown,2012-02-04,20876,J1772,FREE,39.1983001,-77.2572602,public,1132
ELEC,Solaire 7077,7077 Woodmont Avenue,2024-10-08,Public,MD,Bethesda,2022-07-29,20815,J1772,$1.00/Hr Parking Fee,38.9802978,-77.0926444,public,1133
ELEC,Ridgely Oaks Professional Center,621 Ridgely Avenue,2024-10-08,Public,MD,Annapolis,2022-01-26,21401,J1772,FREE,38.9967584,-76.5166222,public,1134
ELEC,Elkridge Estates of Roland Park,6025 Roland Ave.,2024-10-08,Public,MD,Baltimore,2022-04-20,21210,J1772,$0.20/kWh Energy Fee,39.3737442,-76.6338932,public,1139
ELEC,SHS Frederick,111 Byte Drive,2024-10-08,Public,MD,Frederick,2020-11-24,21702,J1772,$0.30/kWh Energy Fee,39.458751,-77.406626,public,1140
ELEC,"Walgreens - Baltimore, MD #10076",2560 Quarry Lake Drive,2024-10-08,Public,MD,Baltimore,2021-10-01,21209,J1772,$2.00/Hr Parking Fee,39.3847962,-76.686881,public,1141
ELEC,805 King Farm,805 King Farm Blvd.,2024-10-08,Public,MD,Rockville,2022-06-27,20850,J1772,$1.00-$10.00/Hr Variable Parking Fee,39.111029,-77.182107,public,1142
ELEC,Maryland Dept. of Transportation Corporate Headquarters,7201 Corporate Dr.,2024-10-08,Public,MD,Hanover,2011-06-15,21076,J1772,FREE,39.1871889,-76.6977523,public,1143
ELEC,Tate Access Floors - MD,7510 Montevideo Rd,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Jessup,2015-01-07,20794,J1772,FREE,39.164904,-76.7720779,public,1144
ELEC,"Walgreens - Glen Burnie, MD #9028",6700 Ritchie Highway,2024-10-08,Public,MD,Glen Burnie,2015-09-28,21061,J1772,$2.00/Hr Parking Fee,39.1938043,-76.6135573,public,1145
ELEC,CRSC Building,101 College Parkway,2024-10-08,Public,MD,Arnold,2014-10-27,21012,J1772,$1.00/Hr Parking Fee,39.0489086,-76.5165644,public,1146
ELEC,888 Bestgate Road,888 Bestgate Road,2024-10-08,Public,MD,Annapolis,2022-07-07,21401,J1772,$0.50-$0.95/Hr Variable Parking Fee,38.994233,-76.5435462,public,1147
ELEC,810 Bestgate Road,810 Bestgate Road,2024-10-08,Public,MD,Annapolis,2019-12-19,21401,J1772,$0.50-$0.75/Hr Variable Parking Fee,38.9951124,-76.537177,public,1148
ELEC,CBF,Herndon Avenue,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Annapolis,2018-10-10,21403,J1772,FREE,38.9360405,-76.4645131,public,1149
ELEC,"Walgreens - Lusby, MD #10402",11745 Rousby Hall Rd,2024-10-08,Public,MD,Lusby,2011-11-22,20657,J1772,$2.00/Hr Parking Fee,38.37316,-76.442981,public,1150
ELEC,R.V. Truitt Lab,129 Williams Street,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Solomons,2011-10-03,20688,J1772,FREE,38.3194811,-76.4537911,public,1151
ELEC,Settler\'s Landing Apartments,45086 Voyage Path,2024-10-08,Public,MD,California,2021-07-25,20619,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.299079,-76.5215003,public,1152
ELEC,Perdue North,1101 Camden Ave.,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Salisbury,2011-05-23,21801,J1772,FREE,38.3444766,-75.6058571,public,1153
ELEC,Cockeysville,10500 York Road,2024-10-08,Public,MD,Cockeysville,2022-08-25,21030,J1772,FREE,39.4751771,-76.6420841,public,1157
ELEC,Electric Operations Building,7309 Windsor Mill Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Windsor Mill,2018-08-08,21244,J1772,FREE,39.3372168,-76.7570532,public,1158
ELEC,Fleet Building,7310 Windsor Boulevard,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Windsor Mill,2017-10-04,21244,J1772,FREE,39.3337299,-76.7597036,public,1159
ELEC,BGE Front St,1068 North Front Street,2024-10-08,Public,MD,Baltimore,2022-08-25,21202,J1772,FREE,39.2973695,-76.6068302,public,1160
ELEC,Spring Gardens,1899 Leadenhall Street,2024-10-08,Public,MD,Baltimore,2022-08-25,21230,J1772,FREE,39.2678473,-76.6182956,public,1161
ELEC,Pumphrey Station,4547 Annapolis Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2022-08-25,21227,J1772,FREE,39.2288485,-76.6395344,public,1162
ELEC,Piney Orchard,730 New Waugh Chapel Road,2024-10-08,Public,MD,Odenton,2022-08-25,21113,J1772,FREE,39.071568,-76.719388,public,1163
ELEC,Annapolis,112 West Street,2024-10-08,Public,MD,Annapolis,2022-08-25,21401,J1772,FREE,38.9781489,-76.4973566,public,1164
ELEC,Bethesda Crescent,7475 Wisconsin Avenue,2024-10-08,Public,MD,Bethesda,2013-03-27,20814,J1772,FREE,38.9843643,-77.0936894,public,1168
ELEC,Murn Properties,7200 Alden Way,2024-10-08,Public,MD,Hanover,2022-09-07,21076,J1772,Free,39.185814,-76.740564,public,1170
ELEC,Bel Air Town Center,508 Baltimore Pike,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Bel Air,2011-11-24,21014,J1772,FREE,39.5270375,-76.3547139,public,1177
ELEC,Rutland Garage,1805 East Madison Street,2024-10-08,Public,MD,Baltimore,2022-05-27,21205,J1772,FREE,39.2992877,-76.5921643,public,1221
ELEC,Burtonsville Office Park,3915 National Drive,2024-10-08,Public,MD,Burtonsville,2022-09-23,20866,J1772,$0.12-$0.20/kWh Variable Energy Fee,39.112093,-76.9300506,public,1229
ELEC,1001 Fleet Street,1001 Fleet Street,2024-10-08,Public,MD,Baltimore,2022-04-12,21202,J1772,$1.00-$5.00/Hr Variable Parking Fee,39.2840184,-76.5994792,public,1231
ELEC,Fieldstone Farm Apartments,800 Hydric Court,2024-10-08,Public,MD,Odenton,2022-06-27,21113,J1772,$0.30/kWh Energy Fee,39.0511684,-76.707316,public,1246
ELEC,Fairway Hills Golf Club,5100 Columbia Road,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Columbia,2022-09-24,21044,J1772,$0.20/kWh Energy Fee,39.2362555,-76.8441899,public,1253
ELEC,Tucker Road Ice Rink,177 Tucker Road,2024-10-08,Public,MD,Fort Washington,2020-10-16,20744,J1772,FREE,38.7851372,-76.9786926,public,1262
ELEC,Sail Cloth Factory,121 S. Fremont Avenue,2024-10-08,Public,MD,Baltimore,2022-10-27,21201,J1772,$3.00/Hr Parking Fee,39.2862838,-76.6271014,public,1264
ELEC,Miller Brothers Cadillac,9035 Baltimore National Pike,2024-10-08,Public,MD,Ellicott City,2022-11-21,21042,J1772,Free,39.276107,-76.823373,public,1275
ELEC,(NIAID) National Institute of Allergy and infectious Diseases,5601 Fishers Lane,2024-10-08,Public,MD,Rockville,2022-11-30,20852,J1772,Free,39.064175,-77.112563,public,1289
ELEC,White Oak Medical Center Campus - 4th Floor,12000 Plum Orchard Dr,2024-10-08,Public,MD,Silver Springs,2023-01-04,20904,J1772,Free,39.048904,-76.9536388,public,1290
ELEC,White Oak Medical Center Campus Parking Garage - 1st floor,12000 Plum Orchard Dr,2024-10-08,Public,MD,White Oak,2023-01-04,20904,J1772,Free,39.048707,-76.9536388,public,1291
ELEC,Galvan at Twinbrook,1801 Chapman Ave,2024-10-08,Public,MD,Rockville,2022-09-08,20852,J1772,Free,39.060001,-77.121076,public,1292
ELEC,8001 Woodmont Apartments,8001 Woodmont Ave,2024-10-08,Public,MD,Bethesda,2021-05-18,20814,J1772,Free,38.9898679,-77.096218,public,1294
ELEC,Public Parking Lot,312 Main Street,2024-10-08,Public,MD,Laurel,2022-12-05,20707,J1772,Free,39.104169,-76.844478,public,1295
ELEC,Luxury Boutique Hotel - Tesla Destination,134 134 Prince George Street,2022-10-06,Public,MD,Annapolis,2021-12-10,21401,TESLA,Free,38.9784295,-76.4862319,public,1299
ELEC,Rod 'N' Reel Resort - Tesla Destination,4160 Mears Ave,2022-10-06,Public,MD,Chesapeake Beach,2022-03-29,20732,TESLA,Free,38.690484,-76.5335407,public,1300
ELEC,Heritage Subaru Catonsville,6624 Baltimore National Pike,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Baltimore,2023-01-25,21228,J1772,Free,39.288636,-76.768253,public,1305
ELEC,Whole Foods - Central Ave MD,711 S Central Ave,2024-10-08,Public,MD,Baltimore,2023-01-20,21202,J1772,Free,39.282715,-76.598431,public,1316
ELEC,Home 2 Suites by Hilton Owings Mills,4514 Painters Mill Road,2024-10-08,Public,MD,Owings Mills,2023-02-10,21117,J1772,Free,39.39617470660157,-76.78838511501472,public,1342
ELEC,PEPCO City Hall Location,Yale Ave,2023-08-10,Public,MD,College Park,2020-10-01,20740,J1772,"$2 per hour, $1 minimum",38.98138,-76.93643,public,1519
ELEC,7Charge - Beltsville,11350 Baltimore Ave,2023-10-12,Public,MD,Beltsville,2023-09-14,20705,CHADEMO J1772COMBO,$0.35 per kWh; Idle parking $1per minute after a 15 minute grace period,39.03989,-76.90487,public,1668
ELEC,Noah Hillman Parking Garage,150 Gorman St,2024-01-09,Public - Credit card at all times,MD,Annapolis,2023-12-21,21401,CHADEMO J1772COMBO,$3.00 per hour parking fee,38.97705,-76.4894,public,1749
ELEC,Royal Farms - Tesla Supercharger,8480 Ocean Gateway,2024-09-12,Public,MD,Easton,2024-07-29,21601,TESLA,$0.33 per kWh,38.782132,-76.061329,public,1922
ELEC,Royal Farms - Tesla Supercharger,7136 Montevideo Rd,2024-09-12,Public,MD,Elkridge,2024-08-08,20794,TESLA,$0.36 per kWh,39.174251,-76.776827,public,1923
ELEC,Hotel Floyd,120 Wilson St,2022-11-10,Public,VA,Floyd,2011-06-01,24091,J1772,Free for guests; $10 for non-guests,36.910575,-80.31736,public,1
ELEC,Passport Nissan - Alexandria,150 S Pickett St,2024-02-12,Public - Call ahead,VA,Alexandria,2011-03-15,22304,CHADEMO J1772 J1772COMBO,Free,38.80967,-77.12219,public,2
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,2024-02-12,Public - Call ahead,VA,Chantilly,2011-03-15,20151,CHADEMO J1772,Free,38.8998,-77.46033,public,3
ELEC,Colonial Nissan,200 Myers Dr,2024-02-12,Public - Call ahead,VA,Charlottesville,2011-03-15,22901,CHADEMO J1772,Free,38.084925987503,-78.47341454498292,public,4
ELEC,Brown's Fairfax Nissan,11010 Fairfax Blvd,2024-02-12,Public - Call ahead,VA,Fairfax,2011-03-15,22030,CHADEMO J1772 J1772COMBO,Free,38.85366,-77.32474,public,5
ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,2024-02-12,Public - Call ahead,VA,Hampton,2011-03-15,23666,CHADEMO J1772,Free,37.04249,-76.38833,public,6
ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,2024-02-12,Public - Call ahead,VA,Manassas,2011-03-15,20110,CHADEMO J1772 J1772COMBO,Free,38.760854,-77.459274,public,7
ELEC,Shell - YESS! Convenience 4U,328 Rives Rd,2023-01-10,Public,VA,Petersburg,2011-04-15,23805,NEMA520,$5 per hour,37.175139,-77.352948,public,8
ELEC,First Team Nissan,6520 Peters Creek Rd,2024-02-12,Public - Call ahead,VA,Roanoke,2011-03-15,24019,CHADEMO J1772,Free,37.34598,-79.9627,public,9
ELEC,Brown's Dulles Nissan,45155 Towlern Pl,2024-02-12,Public - Call ahead,VA,Sterling,2011-03-15,20166,CHADEMO J1772 J1772COMBO,Free,39.010459,-77.438399,public,10
ELEC,Priority Nissan,8525 Leesburg Pike,2024-02-12,Public - Call ahead,VA,Vienna,2011-03-15,22182,CHADEMO J1772,Free,38.92684,-77.24096,public,11
ELEC,Tri-State Nissan,1230 Millwood Pike,2024-02-12,Public - Call ahead,VA,Winchester,2011-03-15,22602,CHADEMO J1772 J1772COMBO,Free,39.156514,-78.147297,public,12
ELEC,James River Air Conditioning,1905 Westmoreland St,2022-01-10,Public,VA,Richmond,2011-06-20,23230,J1772,Free,37.578536,-77.48754,public,13
ELEC,New River Nissan,2130 N Franklin St,2024-02-12,Public - Call ahead,VA,Christiansburg,2012-01-31,24073,J1772,Free,37.158,-80.4204,public,14
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,2024-02-12,Public - Call ahead,VA,Midlothian,2011-05-15,23113,CHADEMO J1772,Free,37.5036,-77.61842,public,15
ELEC,Stone's Cove Kitbar,2403 Centreville Rd,2023-11-09,Public,VA,Herndon,2011-07-15,20171,J1772,Free,38.951695,-77.409238,public,16
ELEC,Richmond Ford Lincoln,4600 W Broad St,2023-11-09,Public - Call ahead,VA,Richmond,2011-08-15,23230,J1772,Free,37.578775,-77.489409,public,17
ELEC,Randolph-Macon College - Andrews Hall,420 Henry St,2023-12-13,Public,VA,Ashland,2011-09-15,23005,J1772,Free,37.764986,-77.476715,public,18
ELEC,Harrisonburg Electric Commission,89 W Bruce St,2022-11-10,Public,VA,Harrisonburg,2011-10-03,22801,J1772,Free,38.447533,-78.870744,public,19
ELEC,Hall Nissan,3417 Western Branch Blvd,2024-02-12,Public - Call ahead,VA,Chesapeake,2012-01-31,23321,CHADEMO J1772 J1772COMBO,Free,36.86525,-76.41779,public,25
ELEC,Hall Nissan,3417 Western Branch Blvd,2024-02-12,Private,VA,Chesapeake,2012-01-31,23321,J1772,Free,36.86525,-76.41779,private,26
ELEC,Nissan of Chesapeake,930 N Battlefield Blvd,2024-02-12,Public - Call ahead,VA,Chesapeake,2012-01-31,23320,CHADEMO,Free,36.75306,-76.2475,public,27
ELEC,Loyalty Nissan,16301 Priority Way,2024-02-12,Public - Call ahead,VA,Chester,2012-01-31,23831,CHADEMO J1772,Free,37.304917,-77.392372,public,29
ELEC,Loyalty Nissan,16301 Priority Way,2024-02-12,Private,VA,Chester,2012-01-31,23831,J1772,Free,37.304917,-77.392372,private,30
ELEC,Robert Woodall Nissan,132 Union St Bridge Rd,2024-02-12,Public - Call ahead,VA,Danville,2012-01-31,24540,J1772,Free,36.59588,-79.39687,public,31
ELEC,Robert Woodall Nissan,132 Union St Bridge Rd,2024-02-12,Private,VA,Danville,2012-01-31,24540,J1772,Free,36.59588,-79.39687,private,32
ELEC,Lynchburg Nissan,18588 Forest Rd,2024-02-12,Public - Call ahead,VA,Forest,2012-01-31,24551,J1772,Free,37.385661,-79.243911,public,33
ELEC,Lynchburg Nissan,18588 Forest Rd,2024-02-12,Private,VA,Forest,2012-01-31,24551,J1772,Free,37.385661,-79.243911,private,34
ELEC,Pohanka Nissan of Fredericksburg,5200 Jefferson Davis Hwy,2024-02-12,Private,VA,Fredericksburg,2012-01-31,22408,J1772,Free,38.255149,-77.496844,private,35
